산명,등산로명,등산로길이(km),등산로상행시간,등산로하행시간
소래산,,0.3,5,3
소래산,,0.3,5,4
소래산,대야동구간,0.3,5,3
소래산,신천동구간,0.3,6,4
소래산,신천동구간,0.3,5,3
소래산,,0.3,4,3
소래산,,0.3,5,4
소래산,,0.3,4,3
소래산,,0.3,5,3
소백산_비로봉,배점리구간,0.3,5,4
소산오름,아라일동구간,0.3,5,3
소산오름,소산오름구간,0.3,5,3
소소름,토산리구간,0.3,5,3
소수산봉,고성리구간,0.3,5,4
소요산,,0.3,5,3
소요산,하봉암동구간,0.3,6,4
소요산,,0.3,6,4
소요산,,0.3,5,3
소요산,,0.3,6,4
소요산,,0.3,5,3
소요산,상봉암동구간,0.3,5,3
소요산,,0.3,6,4
소요산,,0.3,6,4
소요산,,0.3,6,4
소요산,,0.3,5,3
소주봉,후동리구간,0.3,6,4
소학산,,0.3,6,4
속금산,금송리구간,0.3,5,3
속금산,금송리구간,0.3,4,3
속리산_천황봉,사내리구간,0.3,4,3
송계리,,0.3,5,4
송공산,,0.3,6,4
송공산,,0.3,5,3
송공산,,0.3,6,4
송공산,,0.3,6,4
송공산,,0.3,5,3
송내산,장성동구간,0.3,5,4
송내산,장성동구간,0.3,5,3
송내산,문곡동구간,0.3,6,4
송내산,문곡동구간,0.3,5,4
송내산,장성동구간,0.3,6,4
송내산,장성동구간,0.3,5,3
송내산,장성동구간,0.3,6,4
송라산,,0.3,6,4
송라산,,0.3,6,4
송라산,묵현리구간,0.3,5,4
송비산,마곡리구간,0.3,5,4
송정동산,광평동구간,0.3,5,3
송정동산,,0.3,5,3
송정동산,사곡동구간,0.3,5,3
송정동산,광평동구간,0.3,5,4
송정동산,,0.3,5,4
송정동산,형곡동구간,0.3,5,4
송정자연휴양림,,0.3,5,4
송정자연휴양림,망정리구간,0.3,5,3
송포약수터,송포리구간,0.3,6,4
송학산,,0.3,5,4
송화산,충효동구간,0.3,5,4
송화산,충효동구간,0.3,5,3
송화산,,0.3,5,3
송화산,,0.3,5,3
수덕산,,0.3,5,3
수도산,용흥동구간,0.3,5,4
수도산,수재길구간,0.3,5,4
수도산,수재길구간,0.3,5,4
수도산,청수동구간,0.3,5,3
수도산,청수동구간,0.3,4,3
수락산,,0.3,5,3
수락산,상계동구간,0.3,5,3
수락산,상계동구간,0.3,5,4
수락산,,0.3,5,4
수락산,장암동구간,0.3,5,3
수락산,,0.3,6,4
수락산,청학리구간,0.3,4,3
수락산,청학리구간,0.3,5,3
수락산,,0.3,6,4
수락산,상계동구간,0.3,5,3
수락산,,0.3,6,4
수락산,청학리구간,0.3,5,4
수락산,상계동구간,0.3,5,4
수락산,,0.3,5,3
수락산,,0.3,4,3
수락산,,0.3,5,3
수리봉,,0.3,5,4
수리봉,부평리구간,0.3,5,3
수리산,,0.3,5,3
수리산,,0.3,5,4
수리산,,0.3,6,4
수리산,산본동구간,0.3,5,3
수리산,,0.3,5,3
수리산,,0.3,5,4
수리산,,0.3,4,3
수리산,,0.3,6,4
수리산,,0.3,5,4
수리산,안양동구간,0.3,6,4
수리산,안양동구간,0.3,5,3
수리산,,0.3,5,3
수리산,,0.3,5,4
수리산,,0.3,5,3
수리산,,0.3,6,4
수리산,,0.3,5,3
수리산,,0.3,5,4
수리산,,0.3,5,4
수리산,,0.3,5,4
수리산,,0.3,5,3
수리산,,0.3,6,4
수리산,,0.3,6,4
수리산,,0.3,5,3
수리산,,0.3,6,4
수명산,내발산동구간,0.3,4,3
수문산,여천동구간,0.3,5,3
수문산,학용동구간,0.3,5,4
수박등,월산동구간,0.3,5,4
수성못뒷산,두산동구간,0.3,5,4
수성못뒷산,두산동구간,0.3,5,3
수암산,신리구간,0.3,5,3
수암산,,0.3,5,3
수암산,,0.3,4,3
수암산,,0.3,5,3
수암산,,0.3,5,4
수인산,지로리구간,0.3,5,3
수인산,지로리구간,0.3,5,4
수인산,대리구간,0.3,5,4
수인산,대리구간,0.3,4,3
수정봉,,0.3,5,3
수정봉,,0.3,5,3
수정산,가좌리구간,0.3,5,3
수정산,가좌리구간,0.3,5,3
수정산,,0.3,6,4
수정산,,0.3,5,3
수중동산,관악산입구서울대-관악산입구과천구,0.3,4,3
수질환경사업소뒷편,,0.3,5,4
수태산,,0.3,6,4
수하청소년수련원뒷산,수하리구간,0.3,6,4
숙성산,학산길구간,0.3,5,4
숙호산,,0.3,5,4
숙호산,,0.3,4,3
숙호산,,0.3,5,4
숙호산,이현동구간,0.3,5,4
숙호산,,0.3,4,3
숙호산,판문동구간,0.3,6,4
숙호산,,0.3,5,4
숙호산,,0.3,6,4
숙호산,,0.3,4,3
숙호산,이현동구간,0.3,5,3
순사이산,,0.3,5,4
숭림산,갈산리구간,0.3,6,4
숭림산,송천리구간,0.3,4,3
숭림산,갈산리구간,0.3,6,4
숭림산,송천리구간,0.3,6,4
숭림산,와초리구간,0.3,4,3
승달산,도림리구간,0.3,5,4
승달산,태봉리구간,0.3,6,4
승달산,월선리구간,0.3,5,4
승안산,우명리구간,0.3,5,3
승안산,우명리구간,0.3,5,3
승학산,관교동구간,0.3,5,4
승학산,문학동구간,0.3,5,4
시궁산,화산리구간,0.3,5,4
시궁산,,0.3,5,4
시궁산,,0.3,4,3
시대산,왕궁면 용화리-왕궁면 동용리구간,0.3,5,3
시랑산,공전리구간,0.3,5,4
시목해수욕장숲길,오류리구간,0.3,5,3
시목해수욕장숲길,죽연리구간,0.3,5,4
시목해수욕장숲길,오류리구간,0.3,4,3
시묘산,,0.3,5,4
시묘산,,0.3,5,3
시묘산,,0.3,6,4
식산,서곡동-거동동구간,0.3,5,4
식장산,,0.3,5,4
식장산,세천동구간,0.3,5,4
식장산,,0.3,5,3
식장산,,0.3,5,3
식장산,,0.3,4,3
식장산,,0.3,6,4
식장산,,0.3,6,4
식장산둘레길,판암동구간,0.3,6,4
식장산둘레길,대성동구간,0.3,5,3
식장산둘레길,삼정동구간,0.3,6,4
식장산둘레길,삼정동구간,0.3,5,3
식장산둘레길,세천동구간,0.3,6,4
식장산둘레길,삼정동구간,0.3,6,4
신기산성,,0.3,6,4
신기산성,북정동구간,0.3,5,4
신기산성,,0.3,5,4
신기산성,,0.3,5,3
신기산성,,0.3,5,3
신반앞산,신반리구간,0.3,5,3
신봉산,,0.3,6,4
신불산,선리구간,0.3,4,3
신불산,,0.3,4,3
신불산,,0.3,5,4
신불산,,0.3,5,4
신불산,가천리구간,0.3,5,3
신불산,,0.3,5,3
신불산,,0.3,5,4
신불산,,0.3,5,4
신불산,,0.3,4,3
신불산,,0.3,5,3
신불산,,0.3,5,3
신불산,,0.3,5,4
신선산솔마루길,선암동구간,0.3,6,4
신선산솔마루길,야음동구간,0.3,5,4
신선산솔마루길,선암동구간,0.3,5,3
신선산솔마루길,야음동구간,0.3,5,4
신선산솔마루길,야음동구간,0.3,5,3
신성봉,비룡동구간,0.3,5,4
신성봉,계원리구간,0.3,6,4
신성봉,계원리구간,0.3,6,4
신어산,안동구간,0.3,5,4
신어산,주동리구간,0.3,5,3
신어산,,0.3,6,4
신어산,,0.3,5,4
신어산,,0.3,5,4
신어산,삼방동구간,0.3,4,3
신어산,,0.3,6,4
신어산,,0.3,5,4
신어산,,0.3,6,4
신어산,,0.3,5,3
신어산,,0.3,4,3
신어산,,0.3,5,4
신어산,,0.3,5,4
신어산,,0.3,5,3
신어산,,0.3,5,3
신어산,,0.3,5,3
신어산,,0.3,4,3
신어산,,0.3,5,3
신어산,,0.3,5,3
신어산,,0.3,4,3
신어산,,0.3,5,3
신어산,,0.3,5,4
신어산,주동리구간,0.3,5,3
신어산,주동리구간,0.3,5,3
신어산,,0.3,6,4
신어산,지내동구간,0.3,5,4
신탄진정수장산림공원,신탄진동구간,0.3,6,4
심리산,,0.3,5,3
심재산,지가동구간,0.3,6,4
십리봉,대학리구간,0.3,6,4
쌍문동공원,쌍문동구간,0.3,6,4
쌍문동공원,쌍문동구간,0.3,5,4
쌍문동공원,쌍문동구간,0.3,5,3
쌍문동공원,쌍문동구간,0.3,4,3
쌍문동공원,쌍문동구간,0.3,5,3
쌍문동공원,쌍문동구간,0.3,6,4
쌍문동공원,쌍문동구간,0.3,5,3
아기산,,0.3,4,3
아미산,장림동구간,0.3,4,3
아미산,장림동구간,0.3,5,4
아미산,장림동구간,0.3,6,4
아미산,장림동구간,0.3,5,3
아미산,장림동구간,0.3,5,3
아미산,다대동구간,0.3,5,4
아미산,,0.3,5,3
아미산,,0.3,6,4
아미산,성상리구간,0.3,5,3
아미산,보령산구간,0.3,5,3
아미산,아미산구간,0.3,5,4
아양산,신월동구간,0.3,6,4
아양산,시기동구간,0.3,4,3
아차산,구의동구간,0.3,6,4
아차산,중곡동구간,0.3,6,4
아차산,중곡동구간,0.3,4,3
아차산,중곡동구간,0.3,6,4
아차산,중곡동구간,0.3,5,4
아차산,중곡동구간,0.3,6,4
아차산,광장동구간,0.3,4,3
아홉산,모동리구간,0.3,5,4
아홉산,모동리구간,0.3,5,4
아홉산,동변리구간,0.3,5,4
아홉산,,0.3,5,4
아홉산,,0.3,5,4
아홉산,장전리구간,0.3,5,4
아홉산둘레길,동대재 등산로입구-아홉산 정산구간,0.3,5,3
아홉산둘레길,아홉산임도 남서쪽-회동동 하영봉구,0.3,5,4
아홉산둘레길,장전리 진명교-개좌로 아홉산임도 입,0.3,5,3
안락산,,0.3,5,4
안마산,,0.3,4,3
안마산,,0.3,6,4
안마산,학곡리구간,0.3,6,4
안마산,,0.3,4,3
안마산,,0.3,4,3
안마산,,0.3,5,3
안마산,석사동구간,0.3,5,3
안마산,퇴계동구간,0.3,5,4
안마산,,0.3,5,4
안산,북아현동구간,0.3,6,4
안산,영천동구간,0.3,5,4
안산,현저동구간,0.3,5,3
안산,현저동구간,0.3,4,3
안산,현저동구간,0.3,5,3
안산,현저동구간,0.3,5,3
안산,현저동구간,0.3,5,3
안산,봉원동구간,0.3,5,3
안산,홍제동구간,0.3,4,3
안산,홍제동구간,0.3,5,3
안산,,0.3,4,3
안산,,0.3,6,4
안산,,0.3,6,4
안산,,0.3,6,4
안산,,0.3,4,3
안산,,0.3,5,3
안산,,0.3,5,4
안산,,0.3,5,3
안산,,0.3,6,4
안산,대흥동구간,0.3,6,4
안산,욱수동구간,0.3,5,4
안산,,0.3,6,4
안산,,0.3,5,4
안산,,0.3,6,4
안산,,0.3,4,3
안산,,0.3,5,4
안산,,0.3,4,3
안산,,0.3,5,4
안산,,0.3,5,4
안산,,0.3,6,4
안산,,0.3,5,4
안산,,0.3,5,3
안산,,0.3,5,3
안산,,0.3,5,3
안산,,0.3,5,4
안산,,0.3,6,4
안산,,0.3,5,4
안산,,0.3,6,4
안산,,0.3,4,3
안수산,써래봉구간,0.3,5,3
안수산,관리사무소구간,0.3,6,4
안심산,,0.3,6,4
안양산,용연동구간,0.3,5,4
안양산,,0.3,5,4
안양산,,0.3,5,3
안양산,용연동구간,0.3,5,4
안장산,용해동구간,0.3,5,3
안천이오름,상가리구간,0.3,5,4
알진오름,송당리구간,0.3,6,4
앞메산,계양구 목상동구간,0.3,6,4
앞산,,0.3,6,4
앞산,,0.3,6,4
앞산,,0.3,5,3
앞산,,0.3,6,4
앞산,,0.3,5,3
앞산,,0.3,5,4
앞산,대명동구간,0.3,4,3
앞산,대명동구간,0.3,6,4
앞산,,0.3,5,4
애막골,,0.3,6,4
애막골,석사동구간,0.3,5,3
애막골,,0.3,4,3
애막골,,0.3,4,3
애막골,거두리구간,0.3,6,4
애막골,,0.3,5,4
애막골,,0.3,6,4
애막골,후평동구간,0.3,6,4
앵무산,산수리구간,0.3,5,4
약산,하리구간,0.3,5,3
약산,상리구간,0.3,5,3
약수봉,,0.3,5,4
약수봉,,0.3,5,4
약수숲길,하남리구간,0.3,5,4
약수숲길,미산리구간,0.3,5,3
양각산,양각산-회남재구간,0.3,5,3
양각산,어인길구간,0.3,5,3
양각산,용수리구간,0.3,5,4
양각산,,0.3,5,4
양각산,,0.3,5,4
양달산,안평리구간,0.3,6,4
양달산,안평리구간,0.3,6,4
양달산,안평리구간,0.3,5,4
양달산,안평리구간,0.3,5,4
양달산,반송동구간,0.3,5,4
양달산,안평리구간,0.3,6,4
양달산,안평리구간,0.3,6,4
양달산,반송동구간,0.3,5,4
양달산,안평리구간,0.3,6,4
양로봉,옹진군 영흥면 외리-옹진군 영흥면 6,0.3,4,3
양산봉,,0.3,6,4
양산봉,양산동구간,0.3,6,4
양산봉,,0.3,4,3
양산봉,,0.3,6,4
양산봉,,0.3,4,3
양산봉,,0.3,6,4
양산봉,,0.3,4,3
양산봉,,0.3,5,4
양성산,,0.3,4,3
양성산,,0.3,5,4
양성산,,0.3,5,3
양성산,,0.3,5,4
양을산,,0.3,5,4
양을산,상동구간,0.3,5,4
양을산,상동구간,0.3,6,4
양을산,상동구간,0.3,5,3
양자산,주어리구간,0.3,5,3
양정앞산,대별동구간,0.3,4,3
양정앞산,대별동구간,0.3,5,3
양정앞산,대별동구간,0.3,4,3
양학산,이동구간,0.3,6,4
양학산,,0.3,5,3
양학산,,0.3,5,3
양학산,,0.3,4,3
어도오름,오도오름구간,0.3,5,3
어등산,,0.3,5,4
어등산,,0.3,6,4
어등산,,0.3,5,4
어음성산,문혜리구간,0.3,5,4
어음성산,,0.3,6,4
억불산,평화리구간,0.3,5,3
억불산,평화리구간,0.3,4,3
억불산,수양리구간,0.3,5,3
언애바위산,자양동구간,0.3,5,3
언애바위산,용운동구간,0.3,4,3
엄혜산,하정리구간,0.3,5,3
여계산,,0.3,5,3
여귀산,용호리구간,0.3,5,4
여치산,해문리구간,0.3,5,3
여항산,,0.3,5,4
여항산,,0.3,5,3
여항산,,0.3,6,4
여항산,,0.3,5,4
연내골,명개리구간,0.3,6,4
연내골,진동리구간,0.3,6,4
연내골,명개리구간,0.3,5,3
연대봉,,0.3,6,4
연대봉,,0.3,5,3
연모리산,성주리구간,0.3,4,3
연모리산,원수리구간,0.3,4,3
연미산,쌍신동구간,0.3,4,3
연봉산,옥계동구간,0.3,5,4
연봉산,옥계동구간,0.3,6,4
연봉산,,0.3,5,3
연봉산,옥계동구간,0.3,5,4
연봉산,거의동구간,0.3,4,3
연봉산,,0.3,6,4
연봉산,,0.3,6,4
연봉산,,0.3,5,3
연봉산,성수리구간,0.3,5,3
연암산,대곡리구간,0.3,4,3
연인산,,0.3,4,3
연인산,,0.3,6,4
연점산,,0.3,5,4
연점산,,0.3,6,4
연징산,성남리구간,0.3,5,3
연징산,성남리구간,0.3,5,3
연징산,대치리구간,0.3,5,3
연호산,고모동구간,0.3,6,4
연호산,가천동구간,0.3,5,3
연호산,고모동구간,0.3,6,4
연호산,고모동구간,0.3,5,3
연호산,고모동구간,0.3,5,4
연호산,고모동구간,0.3,5,4
연호산,고모동구간,0.3,5,3
연호산,고모동구간,0.3,5,4
연호산,고모동구간,0.3,5,3
연호산,만촌동구간,0.3,4,3
연호산,고모동구간,0.3,6,4
연호산,고모동구간,0.3,6,4
연호산,고모동구간,0.3,5,4
연화산,,0.3,5,3
연화산,북평리구간,0.3,5,4
연화산,북평리구간,0.3,5,4
연화산,,0.3,5,3
연화산투구봉,황지동구간,0.3,6,4
연화산투구봉,황지동구간,0.3,4,3
연화산투구봉,황지동구간,0.3,5,4
염수봉,내석리구간,0.3,5,4
염수봉,,0.3,5,3
염창산,염창동구간,0.3,5,3
염포산,전하동구간,0.3,4,3
염포산,,0.3,6,4
염포산,,0.3,5,3
영경묘,,0.3,5,3
영경묘,,0.3,5,3
영남산,율세동구간,0.3,6,4
영문산,유방동구간,0.3,5,4
영문산,,0.3,5,4
영문산,유방동구간,0.3,6,4
영문산,,0.3,6,4
영문산,,0.3,5,4
영문산,,0.3,5,3
영문산,,0.3,6,4
영문산,유방동구간,0.3,5,3
영병산,선제리구간,0.3,6,4
영병산,어은리구간,0.3,5,4
영병산,선제리구간,0.3,5,4
영은사뒷산,궁촌리구간,0.3,5,4
영은사뒷산,,0.3,5,3
영장산,,0.3,5,4
영장산,복정동구간,0.3,6,4
영천악,,0.3,5,3
영천악,상효동구간,0.3,5,4
영축산,,0.3,6,4
영축산,,0.3,5,4
영축산,,0.3,6,4
영축산,,0.3,5,4
영축산,,0.3,5,3
영축산,,0.3,5,4
영축산,무거동구간,0.3,5,3
영축산,무거동구간,0.3,5,4
예봉산,,0.3,5,4
예봉산,,0.3,5,4
예봉산,,0.3,6,4
예봉산,도곡리구간,0.3,5,4
예성산,,0.3,5,3
오갑산,,0.3,6,4
오로산,,0.3,5,4
오룡산,남악리구간,0.3,6,4
오룡산,남악리구간,0.3,5,3
오리골,신상동구간,0.3,5,4
오봉산,백여리구간,0.3,5,4
오봉산,백여리구간,0.3,6,4
오봉산,백여리구간,0.3,6,4
오봉산,백여리구간,0.3,6,4
오봉산,계곡리구간,0.3,5,3
오봉산,백여리구간,0.3,6,4
오봉산,백여리구간,0.3,6,4
오봉산,백여리구간,0.3,6,4
오봉산,백여리구간,0.3,5,4
오봉산,백여리구간,0.3,5,3
오봉산,백여리구간,0.3,5,4
오봉산,입석리구간,0.3,5,3
오봉산,백여리구간,0.3,6,4
오봉산,백여리구간,0.3,6,4
오봉산,백여리구간,0.3,5,4
오봉산,,0.3,6,4
오봉산,,0.3,5,4
오봉산,,0.3,6,4
오봉산,,0.3,6,4
오봉산,범어리구간,0.3,6,4
오봉산,,0.3,5,3
오봉산,,0.3,4,3
오봉산,가촌리구간,0.3,5,3
오봉산,,0.3,5,3
오봉산,,0.3,4,3
오봉산,,0.3,5,3
오봉산,,0.3,5,3
오봉산,범어리구간,0.3,4,3
오봉산,논현동구간,0.3,5,4
오봉산,,0.3,6,4
오봉산,,0.3,5,3
오봉산,도림동구간,0.3,6,4
오봉산,논현동구간,0.3,5,3
오봉산,,0.3,5,3
오봉산,,0.3,5,4
오봉산,금고동구간,0.3,6,4
오봉산,봉산동구간,0.3,5,4
오봉산,고복저수지 갈림길구간,0.3,5,3
오봉산,오봉산입구구간,0.3,4,3
오봉산,봉산리 출구구간,0.3,5,4
오봉산,봉산리구간,0.3,6,4
오봉산,봉산리 출구구간,0.3,5,3
오봉산,양교리구간,0.3,4,3
오봉산,,0.3,6,4
오봉산,,0.3,4,3
오봉산,토진리구간,0.3,6,4
오봉산,,0.3,5,3
오봉산,,0.3,5,4
오봉산,,0.3,5,4
오산,중산리구간,0.3,4,3
오산,죽마리구간,0.3,6,4
오서산,,0.3,6,4
오서산,,0.3,5,4
오서산,,0.3,5,3
오서산,,0.3,6,4
오서산,,0.3,6,4
오서산,,0.3,6,4
오서산,,0.3,6,4
오서산성동,황룡리구간,0.3,6,4
오서산성동,성연리구간,0.3,5,4
오서산성동,광성리구간,0.3,5,3
오서산이봉걸골,수정리구간,0.3,6,4
오서산이봉걸골,수정리구간,0.3,6,4
오석산,사곡리구간,0.3,6,4
오성산,,0.3,5,3
오성산,여방리구간,0.3,6,4
오성산,,0.3,5,3
오성산,,0.3,5,4
오성산,,0.3,5,4
오식도산,오식도동구간,0.3,5,3
오십천산책로,,0.3,6,4
옥계리야산,난포리구간,0.3,5,3
옥녀봉,광곡리구간,0.3,4,3
옥녀봉,,0.3,5,3
옥녀봉,,0.3,5,4
옥녀봉,,0.3,5,4
옥녀봉,장승포동구간,0.3,6,4
옥녀봉,괴정동구간,0.3,4,3
옥녀봉,,0.3,5,4
옥녀봉,월호리구간,0.3,6,4
옥녀암,하옥리 새터위도로-하옥리 옥녀암자,0.3,5,4
옥마산,개화리구간,0.3,4,3
옥마산,개화리구간,0.3,6,4
옥마산,개화리구간,0.3,6,4
옥봉산,금사동구간,0.3,6,4
옥봉산,반여동구간,0.3,5,4
옥봉산,반여동구간,0.3,5,4
옥봉산,반여동구간,0.3,6,4
옥봉산,명장동구간,0.3,5,3
옥봉산,서동구간,0.3,5,4
옥봉산,반여동구간,0.3,6,4
옥실골산,,0.3,6,4
옥화자연휴양림,운암리구간,0.3,5,4
옥화자연휴양림,운암리구간,0.3,4,3
옥화자연휴양림,운암리구간,0.3,6,4
온의등산로,삼천동구간,0.3,4,3
온의등산로,온의동구간,0.3,5,3
옹성산,,0.3,5,3
와룡산,산야리구간,0.3,5,3
와룡산,,0.3,5,3
와룡산,,0.3,6,4
와룡산,,0.3,5,4
와룡산,,0.3,5,3
와룡산,,0.3,6,4
와룡산,,0.3,6,4
와룡산,,0.3,6,4
와룡산,이곡동구간,0.3,5,4
와룡산,,0.3,5,4
와룡산,이곡동구간,0.3,4,3
와룡산,성산고등학교구간,0.3,4,3
와룡산,,0.3,5,4
와룡산,,0.3,5,4
와룡산,,0.3,6,4
와룡산,,0.3,5,3
와룡산,,0.3,5,3
와룡산무학사,방천리구간,0.3,5,3
와룡산무학사,무학사구간,0.3,5,3
와룡산무학사,상리동 세방골-헬기장구간,0.3,6,4
와룡산무학사,상리동구간,0.3,5,4
와룡산무학사,방천리구간,0.3,5,3
와룡산무학사,상리동구간,0.3,4,3
와룡산무학사,상리동 세방골구간,0.3,5,3
와룡산무학사,상리동구간,0.3,5,4
와리산,동호리구간,0.3,5,3
와수리,,0.3,5,4
와우산,갈천동구간,0.3,5,3
완산공원,평화동 효성A-평화동 성당 옆구간,0.3,5,3
완산공원,완산공원입구-칠성사 입구구간,0.3,6,4
완산공원,동완산동구간,0.3,5,4
완산공원,곤지중-효자1동 해맑은어린이집구간,0.3,5,4
완산공원,곤지중-효자1동 해맑은어린이집구간,0.3,5,4
완산공원,완산시립도서관옆길구간,0.3,4,3
왕가산,구암동구간,0.3,5,3
왕가산,노은동구간,0.3,5,3
왕가산,구암동구간,0.3,4,3
왕가산,유성 노은동구간,0.3,5,4
왕가산,유성 노은동구간,0.3,4,3
왕가산,왕가봉촌구간,0.3,5,3
왕개산,성주리구간,0.3,5,3
왕개산,송내리구간,0.3,5,4
왕령산,,0.3,6,4
왕산,,0.3,6,4
왕산,,0.3,4,3
왕산,,0.3,6,4
왕산,,0.3,5,3
왕산,,0.3,5,4
왕산,,0.3,5,4
왕산,,0.3,4,3
왕이메,광평리구간,0.3,5,4
용날등,용운동구간,0.3,6,4
용두산,,0.3,5,3
용두산,모산동구간,0.3,5,4
용두산,,0.3,4,3
용마산,산호동구간,0.3,4,3
용마산,,0.3,6,4
용마산,면목7동구간,0.3,5,4
용마산,면목7동구간,0.3,5,4
용마산,사가정공원 입구-깔딱고개 입구구간,0.3,4,3
용마산,면목7동구간,0.3,5,3
용마산,깔딱고개 입구-구계 입구 휀스 옆구간,0.3,5,3
용마산,면목동구간,0.3,5,3
용마산,깔딱고개 입구-구계 입구 휀스 옆구간,0.3,4,3
용마산,사가정공원 입구-깔딱고개 입구구간,0.3,4,3
용마산,면목동구간,0.3,5,3
용뫼산,,0.3,5,4
용뫼산,,0.3,5,3
용뫼산,상갈동구간,0.3,5,4
용문산,,0.3,6,4
용문산,,0.3,6,4
용산,마라보아파트308동-주공4단지 뒤편구,0.3,5,3
용산,마라보아파트308동-주공4단지 뒤편구,0.3,4,3
용산,마라보아파트308동-주공4단지 뒤편구,0.3,6,4
용암산,둔산동구간,0.3,6,4
용암산,산곡동구간,0.3,5,3
용암산,,0.3,5,4
용암산,낙양동구간,0.3,5,3
용암산,,0.3,4,3
용암산,,0.3,5,4
용암산,,0.3,5,3
용암산,,0.3,6,4
용암산,,0.3,6,4
용암산,,0.3,5,4
용요산,현곡리구간,0.3,5,3
용요산,현곡리구간,0.3,6,4
용장산,용장리구간,0.3,4,3
용화산,동고도리구간,0.3,5,4
용화산,,0.3,5,4
용화산,,0.3,4,3
용화산,,0.3,5,3
용화산,,0.3,5,3
용화산,,0.3,5,4
용화산,간척리구간,0.3,6,4
용화산,무실동구간,0.3,5,3
용화산,명륜동구간,0.3,4,3
용화산,명륜동구간,0.3,5,4
용화산,명륜동구간,0.3,5,3
우두산,,0.3,5,4
우락산,송계리구간,0.3,5,3
우면산,,0.3,6,4
우면산,과천동구간,0.3,6,4
우면산,,0.3,5,4
우면산,,0.3,5,3
우성이산,대전MBC뒷길-문지초등학교구간,0.3,5,4
우성이산,엑스포 과학공원구간,0.3,5,4
우성이산,화암동구간,0.3,5,3
우성이산,삼성푸른 아파트구간,0.3,5,3
우성이산,대전MBC뒷길-문지초등학교구간,0.3,6,4
우성이산,문지동구간,0.3,5,3
우암산,명암동구간,0.3,5,3
우암산,수동구간,0.3,5,3
우암산,수동구간,0.3,5,4
우암산,용담동구간,0.3,5,4
우장산,내발산동구간,0.3,5,3
우장산,화곡동구간,0.3,5,4
우장산,내발산동구간,0.3,5,3
우장산,화곡동구간,0.3,5,4
우장산,화곡동구간,0.3,5,4
운길산,,0.3,6,4
운달산,,0.3,5,3
운무산,,0.3,6,4
운무산,,0.3,5,4
운무산,,0.3,6,4
운무산,,0.3,5,4
운문산,,0.3,5,4
운문산,,0.3,6,4
운문산,,0.3,6,4
운문산,,0.3,6,4
운문산,,0.3,5,4
운문산,,0.3,6,4
운문산,,0.3,4,3
운문산,,0.3,5,3
운문산,,0.3,5,4
운문산,,0.3,6,4
운문산,,0.3,6,4
운봉산,대창리구간,0.3,6,4
운봉산,대창리구간,0.3,6,4
운악산,하판리구간,0.3,5,4
운암산,산천마을 입구구간,0.3,5,3
운암산,운대리구간,0.3,6,4
운암산,운대리구간,0.3,4,3
운암산,,0.3,6,4
운암산,호형리구간,0.3,5,3
운암정,,0.3,4,3
운제산,,0.3,5,3
운제산,대각리구간,0.3,6,4
운제산,,0.3,4,3
운제산,,0.3,5,4
운주산,미곡리구간,0.3,6,4
운주산,청송리구간,0.3,6,4
운흥산,,0.3,6,4
운흥산,,0.3,4,3
운흥산,금이동구간,0.3,5,4
울릉군숲길,도동리구간,0.3,6,4
울릉군숲길,사동리구간,0.3,5,4
울릉군숲길,사동리구간,0.3,6,4
울릉군숲길,저동리구간,0.3,5,4
웅산,북부동구간,0.3,6,4
웅산,,0.3,5,3
웅산,자은동구간,0.3,5,4
웅산,자은동구간,0.3,5,3
웅산,자은동구간,0.3,5,4
웅산,,0.3,5,4
웅산,,0.3,5,4
웅산,,0.3,5,4
웅산,,0.3,6,4
웅산,,0.3,5,4
웅산,,0.3,6,4
웅산,장천동구간,0.3,5,4
웅산,,0.3,5,4
웅석봉,,0.3,5,4
웅석봉,,0.3,5,4
원대봉,원대리구간,0.3,6,4
원대제,교동구간,0.3,5,3
원대제,교동구간,0.3,5,4
원미산,,0.3,5,4
원미산,,0.3,5,3
원미산,,0.3,6,4
원미산,,0.3,5,3
원미산,춘의동구간,0.3,5,3
원미산,,0.3,5,3
원미산,,0.3,5,3
원장봉,,0.3,5,3
원장봉,,0.3,6,4
원적산,석남동구간,0.3,5,4
원적산,청천동구간,0.3,5,3
원적산,석남동구간,0.3,5,3
원적산,석남동구간,0.3,5,4
원적산,석남동구간,0.3,5,4
원적산,가좌동구간,0.3,6,4
원적산,가정동구간,0.3,5,3
원적산,청천동구간,0.3,6,4
원적산,석남동구간,0.3,5,3
원적산,산곡동구간,0.3,6,4
원전벌바위둘레길,심리구간,0.3,5,3
원통산,,0.3,5,3
원효봉,금곡동구간,0.3,5,4
월대산,,0.3,5,4
월라산포제동산,신효동구간,0.3,5,3
월라산포제동산,신효동구간,0.3,5,3
월류봉,,0.3,6,4
월명산,도흥리구간,0.3,5,3
월미산,북성동구간,0.3,5,3
월봉산,용수리구간,0.3,5,4
월봉산,쌍용동구간,0.3,5,4
월봉산,쌍용동구간,0.3,6,4
월봉산,,0.3,5,4
월봉산,쌍용동구간,0.3,6,4
월선봉,황룡면 신기촌구간,0.3,5,3
월성산,민가구간,0.3,4,3
월성산,월성산입구-대웅APT 월선산등산로입구,0.3,6,4
월성산,월성산입구-대웅APT 월선산등산로입구,0.3,5,3
월성산,옥룡동구간,0.3,5,3
월성산,옥룡동구간,0.3,5,3
